T     E/N       E-var/TT       M/N       M-var/T       Mabs/N       
      1.0000000     -1.9959059    0.032685879   -0.069689463   0.0040819017     0.99863609
      1.0000000     -1.9959154    0.032610095   -0.066272817   0.0040706586     0.99863956
      1.0000000     -1.9959189    0.032582027   -0.064501710   0.0040677610     0.99864063
      1.0000000     -1.9959059    0.032685969   -0.062461440   0.0040784191     0.99863667
      1.0000000     -1.9959094    0.032657839   -0.062991885   0.0040737513     0.99863804
      1.0000000     -1.9959164    0.032601814   -0.062926472   0.0040656023     0.99864057
      1.0000000     -1.9959223    0.032555469   -0.061827693   0.0040563338     0.99864309
      1.0000000     -1.9959304    0.032490817   -0.060115787   0.0040477100     0.99864589
      1.0000000     -1.9959338    0.032463647   -0.059952066   0.0040414544     0.99864750
      1.0000000     -1.9959337    0.032464369   -0.058420783   0.0040421778     0.99864737
      1.0000000     -1.9959382    0.032428238   -0.056231587   0.0040354032     0.99864925
      1.0000000     -1.9959404    0.032410698   -0.056396658   0.0040349945     0.99864969
      1.0000000     -1.9959472    0.032356645   -0.055640013   0.0040305820     0.99865156
      1.0000000     -1.9959448    0.032375942   -0.054756000   0.0040358998     0.99865027
      1.0000000     -1.9959435    0.032386021   -0.055566754   0.0040371971     0.99864984
      1.0000000     -1.9959491    0.032341610   -0.052502385   0.0040333845     0.99865141
      1.0000000     -1.9959512    0.032324601   -0.051413551   0.0040295891     0.99865240
      1.0000000     -1.9959466    0.032361793   -0.049163511   0.0040427482     0.99864942
      1.0000000     -1.9959464    0.032362804   -0.047486123   0.0040434480     0.99864928
      1.0000000     -1.9959474    0.032354847   -0.045499434   0.0040419000     0.99864971
      1.0000000     -1.9959439    0.032382677   -0.043256421   0.0040409130     0.99864929
      1.0000000     -1.9959461    0.032365800   -0.044266064   0.0040338040     0.99865083
      1.0000000     -1.9959426    0.032393431   -0.044603366   0.0040328471     0.99865041
      1.0000000     -1.9959425    0.032394332   -0.046452584   0.0040302380     0.99865083
      1.0000000     -1.9959424    0.032395228   -0.046871676   0.0040359397     0.99864986
      1.0000000     -1.9959456    0.032369712   -0.047838170   0.0040366511     0.99865027
      1.0000000     -1.9959510    0.032326795   -0.048445369   0.0040362627     0.99865124
      1.0000000     -1.9959508    0.032327882   -0.048237117   0.0040386074     0.99865082
      1.0000000     -1.9959573    0.032276616   -0.046799855   0.0040311128     0.99865315
      1.0000000     -1.9959582    0.032269145   -0.047587360   0.0040280117     0.99865382
      1.0000000     -1.9959624    0.032235697   -0.050368926   0.0040249346     0.99865504
      1.0000000     -1.9959633    0.032228389   -0.047979590   0.0040218695     0.99865570
      1.0000000     -1.9959642    0.032221123   -0.048823086   0.0040204428     0.99865609
      1.0000000     -1.9959630    0.032231096   -0.046015302   0.0040233293     0.99865540
      1.0000000     -1.9959693    0.032180998   -0.045013967   0.0040160087     0.99865767
