T     E/N       E-var/TT       M/N       M-var/T       Mabs/N       
      1.0000000     -1.9959195    0.032577692    0.015848993   0.0040985936     0.99863557
      1.0000000     -1.9959267    0.032520298    0.012644667   0.0040992320     0.99863667
      1.0000000     -1.9959377    0.032432006   0.0097682119   0.0040959028     0.99863907
      1.0000000     -1.9959276    0.032512611    0.010587171   0.0041011162     0.99863651
      1.0000000     -1.9959373    0.032435937    0.011031373   0.0040906394     0.99863987
      1.0000000     -1.9959364    0.032443038   0.0082568182   0.0040854651     0.99864058
      1.0000000     -1.9959458    0.032367802   0.0056754839   0.0040752243     0.99864387
      1.0000000     -1.9959449    0.032375249   0.0031830128   0.0040817327     0.99864263
      1.0000000     -1.9959605    0.032250654   0.0074831210   0.0040608491     0.99864873
      1.0000000     -1.9959456    0.032369689    0.011855696   0.0040761858     0.99864367
      1.0000000     -1.9959409    0.032407050    0.010571384   0.0040863253     0.99864119
      1.0000000     -1.9959400    0.032414066    0.012096250   0.0040888584     0.99864062
      1.0000000     -1.9959304    0.032490276   0.0090670807   0.0040919643     0.99863851
      1.0000000     -1.9959457    0.032368818    0.012491667   0.0040735107     0.99864414
      1.0000000     -1.9959252    0.032532356    0.011953374   0.0040895127     0.99863804
      1.0000000     -1.9959207    0.032567585   0.0095887195   0.0040992617     0.99863567
      1.0000000     -1.9959394    0.032418894    0.015192727   0.0040811062     0.99864182
      1.0000000     -1.9959289    0.032502380    0.015162048   0.0040901762     0.99863855
      1.0000000     -1.9959234    0.032546697    0.014145509   0.0040931691     0.99863713
      1.0000000     -1.9959238    0.032543062   0.0091931548   0.0040967313     0.99863661
      1.0000000     -1.9959077    0.032671474    0.012867456   0.0041191216     0.99863018
      1.0000000     -1.9959059    0.032685894    0.018028824   0.0041218977     0.99862941
      1.0000000     -1.9959135    0.032625598    0.020352924   0.0041112327     0.99863246
      1.0000000     -1.9959047    0.032695703    0.019168895   0.0041174918     0.99862994
      1.0000000     -1.9958994    0.032737365    0.019029191   0.0041340703     0.99862630
      1.0000000     -1.9959023    0.032714445    0.014958333   0.0041240846     0.99862845
      1.0000000     -1.9959109    0.032646258    0.014084000   0.0041113714     0.99863200
      1.0000000     -1.9959057    0.032687492    0.014620455   0.0041106879     0.99863125
      1.0000000     -1.9959006    0.032728259    0.013999435   0.0041167794     0.99862938
      1.0000000     -1.9959056    0.032688000    0.014170225   0.0041093623     0.99863146
      1.0000000     -1.9959039    0.032701603    0.013227095   0.0041070347     0.99863156
      1.0000000     -1.9959089    0.032661940    0.012694444   0.0041047450     0.99863278
