T     E/N       E-var/TT       M/N       M-var/T       Mabs/N       
      1.0000000     -1.9971653    0.024199352     0.99927679   0.0017838426     0.99927679
      1.0000000     -1.9971654    0.024195246     0.99927682   0.0017829078     0.99927682
      1.0000000     -1.9971662    0.024181631     0.99927705   0.0017812339     0.99927705
      1.0000000     -1.9971660    0.024183554     0.99927700   0.0017807074     0.99927700
      1.0000000     -1.9971657    0.024183722     0.99927693   0.0017800612     0.99927693
      1.0000000     -1.9971667    0.024174100     0.99927717   0.0017788113     0.99927717
      1.0000000     -1.9971666    0.024172199     0.99927715   0.0017781834     0.99927715
      1.0000000     -1.9971665    0.024167253     0.99927713   0.0017772909     0.99927713
      1.0000000     -1.9971666    0.024167934     0.99927713   0.0017769040     0.99927713
      1.0000000     -1.9971666    0.024166167     0.99927713   0.0017761585     0.99927713
      1.0000000     -1.9971658    0.024170784     0.99927692   0.0017758567     0.99927692
      1.0000000     -1.9971653    0.024168485     0.99927679   0.0017752676     0.99927679
      1.0000000     -1.9971652    0.024167541     0.99927676   0.0017745910     0.99927676
      1.0000000     -1.9971644    0.024169348     0.99927656   0.0017742559     0.99927656
      1.0000000     -1.9971639    0.024168462     0.99927644   0.0017736339     0.99927644
      1.0000000     -1.9971632    0.024174010     0.99927624   0.0017736014     0.99927624
      1.0000000     -1.9971631    0.024170727     0.99927623   0.0017726538     0.99927623
      1.0000000     -1.9971636    0.024165074     0.99927636   0.0017717052     0.99927636
      1.0000000     -1.9971639    0.024161567     0.99927644   0.0017708519     0.99927644
      1.0000000     -1.9971642    0.024158118     0.99927650   0.0017704272     0.99927650
      1.0000000     -1.9971645    0.024154099     0.99927656   0.0017697421     0.99927656
      1.0000000     -1.9971649    0.024148666     0.99927666   0.0017688696     0.99927666
      1.0000000     -1.9971647    0.024148906     0.99927663   0.0017682761     0.99927663
      1.0000000     -1.9971651    0.024143003     0.99927674   0.0017672467     0.99927674
      1.0000000     -1.9971657    0.024137865     0.99927689   0.0017664181     0.99927689
      1.0000000     -1.9971647    0.024139589     0.99927664   0.0017660049     0.99927664
      1.0000000     -1.9971648    0.024135110     0.99927668   0.0017651353     0.99927668
      1.0000000     -1.9971650    0.024134902     0.99927670   0.0017649798     0.99927670
      1.0000000     -1.9971653    0.024129260     0.99927678   0.0017640145     0.99927678
      1.0000000     -1.9971646    0.024131694     0.99927660   0.0017637931     0.99927660
      1.0000000     -1.9971643    0.024131051     0.99927653   0.0017632756     0.99927653
      1.0000000     -1.9971643    0.024127456     0.99927652   0.0017625168     0.99927652
      1.0000000     -1.9971650    0.024118216     0.99927672   0.0017612650     0.99927672
      1.0000000     -1.9971650    0.024114829     0.99927671   0.0017605757     0.99927671
      1.0000000     -1.9971648    0.024115938     0.99927668   0.0017601183     0.99927668
      1.0000000     -1.9971646    0.024113313     0.99927663   0.0017594605     0.99927663
      1.0000000     -1.9971652    0.024106150     0.99927680   0.0017583883     0.99927680
      1.0000000     -1.9971653    0.024103472     0.99927679   0.0017578796     0.99927679
      1.0000000     -1.9971649    0.024101361     0.99927671   0.0017571907     0.99927671
      1.0000000     -1.9971655    0.024093494     0.99927684   0.0017562672     0.99927684
      1.0000000     -1.9971655    0.024090518     0.99927685   0.0017555896     0.99927685
      1.0000000     -1.9971659    0.024087162     0.99927694   0.0017549695     0.99927694
      1.0000000     -1.9971661    0.024083589     0.99927701   0.0017541889     0.99927701
      1.0000000     -1.9971660    0.024080297     0.99927699   0.0017534122     0.99927699
      1.0000000     -1.9971664    0.024074168     0.99927711   0.0017524694     0.99927711
      1.0000000     -1.9971662    0.024070015     0.99927707   0.0017516520     0.99927707
      1.0000000     -1.9971658    0.024073288     0.99927696   0.0017514807     0.99927696
      1.0000000     -1.9971665    0.024063083     0.99927715   0.0017502382     0.99927715
      1.0000000     -1.9971651    0.024072134     0.99927679   0.0017505033     0.99927679
      1.0000000     -1.9971647    0.024072780     0.99927669   0.0017500757     0.99927669
      1.0000000     -1.9971652    0.024064850     0.99927682   0.0017491029     0.99927682
      1.0000000     -1.9971647    0.024066659     0.99927669   0.0017488616     0.99927669
      1.0000000     -1.9971650    0.024060232     0.99927677   0.0017479662     0.99927677
      1.0000000     -1.9971658    0.024050322     0.99927698   0.0017467269     0.99927698
      1.0000000     -1.9971660    0.024047414     0.99927705   0.0017461111     0.99927705
      1.0000000     -1.9971661    0.024043557     0.99927707   0.0017453702     0.99927707
      1.0000000     -1.9971666    0.024037562     0.99927719   0.0017445384     0.99927719
      1.0000000     -1.9971670    0.024032438     0.99927731   0.0017437303     0.99927731
      1.0000000     -1.9971669    0.024027996     0.99927729   0.0017429665     0.99927729
      1.0000000     -1.9971676    0.024017985     0.99927747   0.0017418451     0.99927747
      1.0000000     -1.9971669    0.024021015     0.99927730   0.0017416722     0.99927730
      1.0000000     -1.9971668    0.024021044     0.99927725   0.0017413336     0.99927725
      1.0000000     -1.9971668    0.024018993     0.99927723   0.0017409242     0.99927723
      1.0000000     -1.9971666    0.024018833     0.99927719   0.0017405750     0.99927719
      1.0000000     -1.9971666    0.024015733     0.99927719   0.0017398795     0.99927719
      1.0000000     -1.9971654    0.024026104     0.99927689   0.0017402228     0.99927689
      1.0000000     -1.9971658    0.024019948     0.99927700   0.0017394096     0.99927700
      1.0000000     -1.9971650    0.024023465     0.99927678   0.0017392845     0.99927678
      1.0000000     -1.9971647    0.024024199     0.99927671   0.0017389800     0.99927671
      1.0000000     -1.9971652    0.024016378     0.99927684   0.0017380991     0.99927684
      1.0000000     -1.9971650    0.024015615     0.99927677   0.0017376622     0.99927677
      1.0000000     -1.9971642    0.024020235     0.99927659   0.0017375753     0.99927659
      1.0000000     -1.9971643    0.024016710     0.99927659   0.0017369678     0.99927659
      1.0000000     -1.9971638    0.024017304     0.99927647   0.0017366993     0.99927647
      1.0000000     -1.9971643    0.024009976     0.99927660   0.0017358177     0.99927660
      1.0000000     -1.9971640    0.024009912     0.99927653   0.0017354056     0.99927653
      1.0000000     -1.9971637    0.024012323     0.99927645   0.0017351517     0.99927645
      1.0000000     -1.9971641    0.024005568     0.99927655   0.0017343160     0.99927655
      1.0000000     -1.9971633    0.024009123     0.99927636   0.0017340598     0.99927636
      1.0000000     -1.9971630    0.024009579     0.99927628   0.0017339329     0.99927628
      1.0000000     -1.9971626    0.024012979     0.99927616   0.0017339956     0.99927616
      1.0000000     -1.9971623    0.024017337     0.99927606   0.0017339878     0.99927606
      1.0000000     -1.9971620    0.024016840     0.99927600   0.0017335337     0.99927600
      1.0000000     -1.9971622    0.024013128     0.99927606   0.0017328092     0.99927606
      1.0000000     -1.9971622    0.024009800     0.99927607   0.0017322006     0.99927607
      1.0000000     -1.9971616    0.024013104     0.99927591   0.0017320818     0.99927591
      1.0000000     -1.9971609    0.024016598     0.99927572   0.0017320577     0.99927572
      1.0000000     -1.9971605    0.024016315     0.99927562   0.0017317363     0.99927562
      1.0000000     -1.9971606    0.024011844     0.99927564   0.0017310708     0.99927564
      1.0000000     -1.9971601    0.024012721     0.99927553   0.0017307307     0.99927553
      1.0000000     -1.9971597    0.024012196     0.99927544   0.0017303885     0.99927544
      1.0000000     -1.9971597    0.024011184     0.99927541   0.0017300558     0.99927541
      1.0000000     -1.9971595    0.024012557     0.99927535   0.0017298567     0.99927535
      1.0000000     -1.9971597    0.024012447     0.99927540   0.0017295774     0.99927540
