T     E/N       E-var/TT       M/N       M-var/T       Mabs/N       
      2.4000000     -1.2373400      1.4081345   0.0013950794      8.7854775     0.45512227
      2.4000000     -1.2373488      1.4086210  -0.0012625787      8.7809082     0.45516270
      2.4000000     -1.2373640      1.4087103  -0.0012047064      8.7798941     0.45520302
      2.4000000     -1.2372429      1.4083336  -0.0029503364      8.7802572     0.45494574
      2.4000000     -1.2372867      1.4089825  -0.0047886757      8.7869668     0.45499595
      2.4000000     -1.2372304      1.4083757  -0.0037647768      8.7838684     0.45485617
      2.4000000     -1.2372348      1.4080798  -0.0049321504      8.7902624     0.45476191
      2.4000000     -1.2370829      1.4076318  -0.0055608114      8.7925266     0.45444447
      2.4000000     -1.2370353      1.4079363  -0.0042837348      8.7947233     0.45435486
      2.4000000     -1.2371413      1.4093690  -0.0035585603      8.8002162     0.45457098
      2.4000000     -1.2371167      1.4099633  -0.0042307479      8.8056262     0.45453371
      2.4000000     -1.2373255      1.4105152  -0.0039629449      8.8021296     0.45503866
      2.4000000     -1.2372884      1.4110167  -0.0056575924      8.7999747     0.45505791
      2.4000000     -1.2373573      1.4120281  -0.0072822000      8.8053488     0.45517733
      2.4000000     -1.2373187      1.4115395  -0.0085235496      8.8042652     0.45513514
      2.4000000     -1.2373198      1.4115039  -0.0079082459      8.8059942     0.45509555
      2.4000000     -1.2373372      1.4112825  -0.0076221667      8.8027393     0.45513824
      2.4000000     -1.2374231      1.4114672  -0.0070235081      8.8024775     0.45535183
      2.4000000     -1.2374449      1.4113302  -0.0072521800      8.7983306     0.45541135
      2.4000000     -1.2373861      1.4109176  -0.0065550635      8.8027517     0.45521152
      2.4000000     -1.2372834      1.4109472  -0.0067865709      8.8061586     0.45499115
      2.4000000     -1.2373519      1.4113652  -0.0070571523      8.8057894     0.45510967
      2.4000000     -1.2372659      1.4100895  -0.0078262403      8.8038853     0.45489093
      2.4000000     -1.2371985      1.4099771  -0.0074610269      8.8039295     0.45478646
      2.4000000     -1.2373650      1.4109396  -0.0066046679      8.8070655     0.45509847
